Id,SalePrice
2736,140150.47855285672
2737,120957.95875117963
2738,132849.1387367443
2739,157558.23431938892
2740,131353.8772945397
2741,146170.01532928902
2742,147999.36264544146
2743,153850.74314164836
2744,162934.55708548042
2745,141916.44561282021
2746,137074.22020990716
2747,140696.97443036252
2748,119460.15395861259
2749,129934.85946642305
2750,134301.60340425017
2751,133607.27413990305
2752,192890.9088662121
2753,150437.61389525313
2754,216862.04511959708
2755,135361.5284090658
2756,98730.04472728346
2757,75206.622772274
2758,85426.6840671549
2759,152387.94020515712
2760,119616.67949794845
2761,144698.62422565048
2762,147363.9912094765
2763,178584.06518986853
2764,151326.1187789961
2765,269453.888313246
2766,132319.72657857218
2767,86245.55638716985
2768,129161.60915060734
2769,132314.86775313516
2770,138912.7813077519
2771,111310.99300241988
2772,116936.36368894056
2773,157544.489910237
2774,141513.44933419873
2775,109695.36908741575
2776,142704.02168007212
2777,143711.70633750033
2778,104316.86436864517
2779,117519.44539259773
2780,98396.3849673346
2781,94882.89138929198
2782,95984.18997338218
2783,101874.12527035228
2784,124863.51198211816
2785,137576.1856567807
2786,73975.90913690592
2787,123143.84756666486
2788,79650.94509435927
2789,171906.98252398294
2790,98631.5576803734
2791,112812.7665382851
2792,68627.2581734731
2793,152640.21372643163
2794,100659.05881639634
2795,118708.57870894446
2796,98270.9661760664
2797,184814.14068822342
2798,107258.78469331196
2799,111584.165287244
2800,73128.87383090731
2801,106444.49399162416
2802,132707.73515111525
2803,167532.56867608544
2804,123460.5680915438
2805,93890.29061898334
2806,85296.43532759805
2807,167256.81229633704
2808,147915.70051669472
2809,135899.48702853356
2810,130933.80581046932
2811,157944.37302752768
2812,155903.4001390171
2813,154879.07681233546
2814,158725.71817743548
2815,94771.43535982019
2816,229498.10251500114
2817,149542.21658222377
2818,133589.91501813073
2819,168305.70941023924
2820,138031.07692725127
2821,103967.20168839648
2822,183706.62630118305
2823,301431.3002312824
2824,183325.3382985928
2825,137658.4412664031
2826,132733.53581943235
2827,135979.6893831668
2828,232390.1256550821
2829,216060.6775320362
2830,228811.70794661943
2831,179354.72589537682
2832,246947.73589758278
2833,291983.78119592567
2834,220025.0584212313
2835,218134.38426006454
2836,193482.5140645612
2837,159331.7565033963
2838,147452.6235903267
2839,180209.13067734512
2840,199654.9556158141
2841,203509.54818696564
2842,232816.50141433236
2843,151497.43612417273
2844,168528.6983102973
2845,120954.66705011875
2846,211048.73931286574
2847,200465.6802360776
2848,214069.99888983095
2849,201612.54424710543
2850,278468.78697980713
2851,217925.2261633327
2852,235995.36006902767
2853,246137.75370089526
2854,142443.2308229648
2855,200757.5632708662
2856,206314.1340996007
2857,188526.09950753918
2858,204833.60278809696
2859,117839.56992273976
2860,130735.09412891557
2861,130355.48293403324
2862,192180.82063476057
2863,131568.74450108802
2864,247013.0838443216
2865,138863.16856503946
2866,152228.59018047585
2867,100153.1386076796
2868,102488.64230495095
2869,105351.79687804409
2870,127738.21552484472
2871,83856.61857474271
2872,60205.027581896196
2873,101706.17716457465
2874,135259.56704943356
2875,118790.02186150546
2876,156342.11290754168
2877,137392.97415839677
2878,167008.48768231776
2879,139435.29266951545
2880,98907.85078468325
2881,153600.02870085914
2882,176563.9192885878
2883,190424.41463873177
2884,199499.20663413734
2885,185137.0249605125
2886,229243.94772426467
2887,97131.80241587726
2888,137842.47449123464
2889,62379.566965504615
2890,81533.06513437365
2891,138724.3227609709
2892,61238.609590494794
2893,96606.8490741348
2894,66809.81714861527
2895,331299.93728561356
2896,283922.063736787
2897,192482.9055980934
2898,150936.57100202882
2899,206058.85307391046
2900,157872.08031077703
2901,181799.12891643704
2902,186159.75541421596
2903,328997.4876853908
2904,339855.47586169693
2905,89996.00946608177
2906,192094.95627672056
2907,117717.60307876424
2908,129910.91372887431
2909,147160.4644782303
2910,88780.6919743352
2911,95497.71821713638
2912,147209.57304251028
2913,96275.19107794706
2914,89517.75482693093
2915,95635.41913993453
2916,96103.43927670472
2917,168989.87506919773
2918,122760.54527644196
2919,215948.7012869695
